"category","subj","age","ideal_age","condition","gender"
"bookkeeper","6596bb82275fae873fcc9d20",40.35,30.29,"Control","Female"
"cardiologist","55bb9ae7fdf99b26d27fda01",47.86,45.04,"Control","Not Sure"
"cardiologist","56c4adcf8bacd70005cf8edc",55.23,55.36,"Control","Male"
"cardiologist","5843241166ef8c00018955fd",50,49.06,"Control","Male"
"cardiologist","5907f9e49ae6ed000160dc4b",40.35,45.71,"Control","Not Sure"
"cardiologist","5b6515e83662a8000158b2aa",50.13,35.12,"Control","Male"
"cardiologist","5b75b2ebc5e14d00013669fc",43.03,44.1,"Control","Not Sure"
"cardiologist","5bcf9a4765502300013b74a6",50.4,50.54,"Control","Male"
"cardiologist","5bd7971b0aac450001f951aa",55.5,58.98,"Control","Male"
"cardiologist","5be8a1701664db0001d804f8",46.65,44.37,"Control","Male"
"cardiologist","5c144c641f6f1500014950e5",49.6,48.39,"Control","Male"
"cardiologist","5c28feff5ffcb7000128a541",44.77,44.77,"Control","Male"
"cardiologist","5c2db72a8a20f50001e9e9a5",49,43.43,"Control","Not Sure"
"cardiologist","5c35ad4bdb7cf60001204af9",42.63,52.55,"Control","Male"
"cardiologist","5c634094e30ff200016baccb",44.1,39.01,"Control","Male"
"cardiologist","5c65b61fad596e000179ece5",37.13,44.77,"Control","Male"
"cardiologist","5cb62e9293342300017a72a1",52.41,33.51,"Control","Female"
"cardiologist","5d1ba5653788ac0019ced548",47.86,45.84,"Control","Not Sure"
"cardiologist","5d1beb9c9e033e0017a725dc",31.1,37.94,"Control","Not Sure"
"cardiologist","5dd43df7e0b21b434418ae6c",45.44,39.95,"Control","Male"
"cardiologist","5ddcd77f23f9f1c2c45d6c18",46.92,46.92,"Control","Male"
"cardiologist","5e27da821160079f92322edc",62.6,47.18,"Control","Male"
"cardiologist","5ea72b8aedd4c90da065607c",45.44,45.17,"Control","Male"
"cardiologist","5ecc6fb87c7c7646490f3cf8",55.23,47.59,"Control","Male"
"cardiologist","5f1dea279f4818757f07f087",50.4,45.17,"Control","Male"
"cardiologist","5f456942485340144549178e",35.66,32.17,"Control","Male"
"cardiologist","5f46dae84739660badc271ba",55.63,62.6,"Control","Male"
"cardiologist","5f6a47e882e9cd0e1d6bbb8a",46.25,50.4,"Control","Male"
"cardiologist","5f7654f879a4420e6d20971b",50.67,47.18,"Control","Male"
"cardiologist","5fe146b36a3657bd99f9c179",50.94,45.04,"Control","Male"
"cardiologist","5fee0c90eb52700cd9752702",42.76,44.1,"Control","Male"
"cardiologist","60870dd7e185006f4bc26266",53.89,45.04,"Control","Not Sure"
"cardiologist","608bfa04767191aa4d57bfd8",50,35.25,"Control","Male"
"cardiologist","60a48adfe091e410f4eaba34",55.09,55.09,"Control","Female"
"cardiologist","60b9af795939f976cb74232a",45.04,55.09,"Control","Male"
"cardiologist","60d3aa9722bb0097de874bc6",37.13,37.8,"Control","Not Sure"
"cardiologist","60dfd72817ea2f37bba6b24a",45.71,40.75,"Control","Not Sure"
"cardiologist","60efa510e3cdfbbf4d7c355b",56.57,56.84,"Control","Female"
"cardiologist","60fb383e30537b88f361934e",36.46,36.33,"Control","Male"
"cardiologist","60fcee3336ac6ea26b64e61e",36.15,37.69,"Control","Male"
"cardiologist","61172bdbb798bf0671969848",48.26,41.96,"Control","Not Sure"
"cardiologist","612248fb92438996e393d126",39.32,38.08,"Control","Not Sure"
"cardiologist","6143af8721d1445864c4f6c8",41.82,40.48,"Control","Not Sure"
"cardiologist","6151c93f62e26ed6871a5fbd",54.02,42.9,"Control","Male"
"cardiologist","6272ae90bcc3709d723d1d2b",55.04,55.18,"Control","Male"
"cardiologist","62740cf8e39eba1055ef571b",55.09,50,"Control","Male"
"cardiologist","627abdafed7edf12faf2e852",49.65,50.27,"Control","Not Sure"
"cardiologist","6288c55999c075200b4bfc41",50.4,37.8,"Control","Male"
"cardiologist","628f572a2d1304a34b9e1a37",41.69,41.96,"Control","Male"
"cardiologist","62cccdcadf4fdbc4424844d5",54.96,40.35,"Control","Male"
"cardiologist","62ce6179fe6f8ec7e399cea0",45.44,46.92,"Control","Male"
"cardiologist","62dc177e02f82aabb20aebc2",50.67,51.74,"Control","Not Sure"
"cardiologist","62ec6694c12a233950f64486",44.77,45.17,"Control","Not Sure"
"cardiologist","62fb59166b94e6240417f7c7",41.68,24.57,"Control","Not Sure"
"cardiologist","63221d55274aef20b4f533b6",35.39,35.66,"Control","Male"
"cardiologist","633f6d8b53e5f194a6f73724",53.89,51.07,"Control","Male"
"cardiologist","636acaf0ab9c76f449b54f2b",48.93,44.77,"Control","Male"
"cardiologist","637ce608b8f8f923bf784d84",38.87,40.88,"Control","Male"
"cardiologist","63a61fb6d5fc263974567550",49.06,37.27,"Control","Not Sure"
"cardiologist","63b0953847122ffebd8a5991",37.5,43.61,"Control","Male"
"cardiologist","63bc74f63269af3a7bfcec7c",40.21,40.62,"Control","Male"
"cardiologist","63c437337eef664e06fdf1f7",47.99,41.69,"Control","Not Sure"
"cardiologist","63c5c3192e709e19fc67d5dd",38.07,38.07,"Control","Not Sure"
"cardiologist","63cc90d2bed7edb18c3fd155",54.16,44.77,"Control","Not Sure"
"cardiologist","63d1401242635aaffe867c4c",42.09,40.08,"Control","Female"
"cardiologist","63d485aaf47a463859d6c9c0",48.39,45.71,"Control","Not Sure"
"cardiologist","63d79678fb8c1b9072646c0a",51.34,53.75,"Control","Male"
"cardiologist","63d79c3ca0d0c4b632fdc42f",44.5,39.28,"Control","Male"
"cardiologist","63d8a1cde53559645dfba881",40.48,40.08,"Control","Not Sure"
"cardiologist","63e53573ce82a79c4b32c576",44.91,30.56,"Control","Not Sure"
"cardiologist","63e711bb284d2bc894a057a6",44.91,45.58,"Control","Male"
"cardiologist","63f77fef0855adb7fa65873d",40.88,42.49,"Control","Male"
"cardiologist","63fd0a7da4c0df409be0a784",40.62,39.54,"Control","Male"
"cardiologist","63ff612a5b78c13aa28fa88c",43.57,34.32,"Control","Male"
"cardiologist","64012a2623351894f2917605",32.84,32.84,"Control","Female"
"cardiologist","6403f10299e362727adcf25b",46.51,56.7,"Control","Male"
"cardiologist","64135efbd2ef675b8e179a21",55.36,44.91,"Control","Male"
"cardiologist","64499fee96893c7a3ec6b883",45.71,30.29,"Control","Male"
"cardiologist","644d9f390f2b8274af07c00e",55.76,51.07,"Control","Male"
"cardiologist","6455616c0fe23ecca70ce1b9",55.9,55.9,"Control","Male"
"cardiologist","64611527e772cd2f9932aeab",31.5,65.55,"Control","Male"
"cardiologist","6474a86474b12fd778ae530f",45.17,45.58,"Control","Not Sure"
"cardiologist","64a6e31ef9a471c4f100c91f",44.64,47.72,"Control","Male"
"cardiologist","64b74fc78ad5beabe87e901f",54.96,54.96,"Control","Not Sure"
"cardiologist","64dd3e11a1123030a614608a",55.36,58.85,"Control","Male"
"cardiologist","6500c32aeecc75706e1bcaf1",52.55,56.3,"Control","Male"
"cardiologist","65038b836dccb51df37ad205",25.54,25.3,"Control","Not Sure"
"cardiologist","65218b754dddc1ca107dd9c2",45.04,38.87,"Control","Male"
"cardiologist","652950b013714696ce377604",52.68,56.84,"Control","Male"
"cardiologist","652bfb72d177004179b96ff4",46.92,49.06,"Control","Male"
"cardiologist","652d345727df655454e3310c",58.31,44.77,"Control","Female"
"cardiologist","652d7b1e3b3bbcbeecac8e1b",50.54,50.13,"Control","Male"
"cardiologist","654e403258f352910d29059e",49.2,50.13,"Control","Male"
"cardiologist","6559147a65618b0217721344",35.12,34.32,"Control","Male"
"cardiologist","655bb55ae732f18ce1953efe",49.2,38.74,"Control","Male"
"cardiologist","655ffefb7419ddfad7b18637",35.25,33.11,"Control","Female"
"cardiologist","6563a272b93a2dea956efacf",44.24,47.18,"Control","Female"
"cardiologist","656cc280a90fb5fecc2b3031",28.95,28.15,"Control","Male"
"cardiologist","65739f9da197f5e0e2a6966b",55.23,38.61,"Control","Not Sure"
"cardiologist","6595ca2f3e864efa3a8019d8",50.27,52.55,"Control","Male"
"chiefexecutiveofficer","55595b70fdf99b387ae30d2b",56.57,48.93,"Control","Male"
"chiefexecutiveofficer","5588ee6ffdf99b304dd48297",47.32,39.28,"Control","Male"
"chiefexecutiveofficer","55900dcffdf99b3f7aada3f5",51.34,52.28,"Control","Not Sure"
"chiefexecutiveofficer","55bb9ae7fdf99b26d27fda01",50.54,48.12,"Control","Not Sure"
"chiefexecutiveofficer","5907f9e49ae6ed000160dc4b",45.71,50.27,"Control","Male"
"chiefexecutiveofficer","593444cd7f60d200011e5798",58.45,52.41,"Control","Male"
"chiefexecutiveofficer","5b0d1b8e444cef0001ca66ac",46.78,47.05,"Control","Not Sure"
"chiefexecutiveofficer","5bb7af73dd840f0001d85935",50.8,50,"Control","Male"
"chiefexecutiveofficer","5bcf9a4765502300013b74a6",55.63,50,"Control","Male"
"chiefexecutiveofficer","5bf1f1cd7c3874000169ea98",40.75,35.12,"Control","Male"
"chiefexecutiveofficer","5c144c641f6f1500014950e5",50.94,40.88,"Control","Male"
"chiefexecutiveofficer","5c634094e30ff200016baccb",45.98,52.95,"Control","Male"
"chiefexecutiveofficer","5c65b61fad596e000179ece5",55.09,55.76,"Control","Male"
"chiefexecutiveofficer","5df80710e297d55a34ee39f0",40.08,36.06,"Control","Male"
"chiefexecutiveofficer","5e378948cd9d1670b2b86a51",40.62,42.49,"Control","Male"
"chiefexecutiveofficer","5e8b32ec2c33ae7f20a0b401",42.09,43.83,"Control","Male"
"chiefexecutiveofficer","5ea72b8aedd4c90da065607c",36.73,36.86,"Control","Male"
"chiefexecutiveofficer","5eaad5dcc2e64603e5122442",64.61,43.57,"Control","Male"
"chiefexecutiveofficer","5eb81d360943fe74d6aba62b",45.04,40.08,"Control","Male"
"chiefexecutiveofficer","5ec359a0e7928519b8cf64af",50.4,43.43,"Control","Male"
"chiefexecutiveofficer","5eeab6216c7dc71dd2dae2ef",55.5,42.9,"Control","Male"
"chiefexecutiveofficer","5eed1bae9e63ac127ac15a77",45.31,45.17,"Control","Male"
"chiefexecutiveofficer","5efca939634adc0710e3ecab",51.07,50.4,"Control","Not Sure"
"chiefexecutiveofficer","5f6a47e882e9cd0e1d6bbb8a",55.5,51.34,"Control","Male"
"chiefexecutiveofficer","604075b84fd86b284480eaa9",61.66,51.21,"Control","Male"
"chiefexecutiveofficer","607e3f2b4e935b3bd8c828b8",36.46,30.97,"Control","Male"
"chiefexecutiveofficer","6099dc9048ab61c670e01aa5",56.7,41.55,"Control","Male"
"chiefexecutiveofficer","60a48adfe091e410f4eaba34",55.63,57.64,"Control","Male"
"chiefexecutiveofficer","60bd28cc95ab27d4f4f6ada3",55.09,56.3,"Control","Male"
"chiefexecutiveofficer","60dfd72817ea2f37bba6b24a",47.05,50.27,"Control","Not Sure"
"chiefexecutiveofficer","60efa510e3cdfbbf4d7c355b",50.27,51.74,"Control","Not Sure"
"chiefexecutiveofficer","60fcee3336ac6ea26b64e61e",47.38,38.62,"Control","Not Sure"
"chiefexecutiveofficer","60fdf93794d8890660b5a35d",50.8,65.82,"Control","Male"
"chiefexecutiveofficer","60fed192ae37691d25db0d6d",56.7,45.84,"Control","Male"
"chiefexecutiveofficer","61030c1832cdefc11c8988f6",42.09,39.68,"Control","Not Sure"
"chiefexecutiveofficer","6111719b3ea1170261de1965",39.14,41.55,"Control","Male"
"chiefexecutiveofficer","612248fb92438996e393d126",54.95,50.31,"Control","Male"
"chiefexecutiveofficer","61292ee5ddbd833a37efea36",45.58,45.04,"Control","Not Sure"
"chiefexecutiveofficer","6151c93f62e26ed6871a5fbd",58.98,47.59,"Control","Male"
"chiefexecutiveofficer","627abdafed7edf12faf2e852",49.91,50.98,"Control","Male"
"chiefexecutiveofficer","6288c55999c075200b4bfc41",51.47,39.68,"Control","Male"
"chiefexecutiveofficer","628f572a2d1304a34b9e1a37",43.03,44.77,"Control","Male"
"chiefexecutiveofficer","629186f7e2f20297ead170be",55.36,58.31,"Control","Male"
"chiefexecutiveofficer","62cccdcadf4fdbc4424844d5",59.12,42.63,"Control","Male"
"chiefexecutiveofficer","62dc177e02f82aabb20aebc2",51.07,51.47,"Control","Male"
"chiefexecutiveofficer","62ec6694c12a233950f64486",49.46,47.45,"Control","Male"
"chiefexecutiveofficer","631fc3e54c3c0515402fdd17",45.31,51.07,"Control","Not Sure"
"chiefexecutiveofficer","633c95452b85b5d479a1487b",59.38,52.95,"Control","Male"
"chiefexecutiveofficer","63469e0a9552017beb3cfb82",47.72,40.75,"Control","Not Sure"
"chiefexecutiveofficer","636acaf0ab9c76f449b54f2b",52.01,49.46,"Control","Male"
"chiefexecutiveofficer","6376916db0ae9a57d377d0d2",53.08,51.07,"Control","Male"
"chiefexecutiveofficer","637ce608b8f8f923bf784d84",36.33,34.32,"Control","Male"
"chiefexecutiveofficer","63cc90d2bed7edb18c3fd155",60.86,94.5,"Control","Not Sure"
"chiefexecutiveofficer","63cff9aa9988e565441d1db6",41.82,28.15,"Control","Male"
"chiefexecutiveofficer","63d1401242635aaffe867c4c",50.27,45.17,"Control","Male"
"chiefexecutiveofficer","63d485aaf47a463859d6c9c0",71.18,55.9,"Control","Male"
"chiefexecutiveofficer","63e52ae1972fba93f88c63d2",47.18,32.57,"Control","Male"
"chiefexecutiveofficer","63e5517cd738b83025348a43",57.5,54.88,"Control","Male"
"chiefexecutiveofficer","63e711bb284d2bc894a057a6",30.7,30.03,"Control","Female"
"chiefexecutiveofficer","63f8aeb6c9098e0ef3bf3553",44.5,43.3,"Control","Male"
"chiefexecutiveofficer","63fd0a7da4c0df409be0a784",39.28,39.81,"Control","Male"
"chiefexecutiveofficer","63ffa069a21e70a5bc237eec",55.76,51.07,"Control","Male"
"chiefexecutiveofficer","6411493f08fd400dc0d5eacc",29.62,34.18,"Control","Male"
"chiefexecutiveofficer","642b00a2650a286366bd62fb",45.58,51.21,"Control","Male"
"chiefexecutiveofficer","643f1d3c24bc4a2d8e44a0ff",40.21,30.29,"Control","Male"
"chiefexecutiveofficer","64427a7ac5edfedbe0c2779b",49.46,44.1,"Control","Male"
"chiefexecutiveofficer","644d9f390f2b8274af07c00e",55.9,49.87,"Control","Male"
"chiefexecutiveofficer","6455616c0fe23ecca70ce1b9",60.19,60.99,"Control","Not Sure"
"chiefexecutiveofficer","64836981f87b85ab4b89dcf1",63.54,37.94,"Control","Not Sure"
"chiefexecutiveofficer","64a5e28179aa71f8f7d29e69",50.8,45.71,"Control","Male"
"chiefexecutiveofficer","64b74fc78ad5beabe87e901f",51.88,56.3,"Control","Male"
"chiefexecutiveofficer","64dd3e11a1123030a614608a",51.47,55.9,"Control","Male"
"chiefexecutiveofficer","650072ae8de93bfe76ee318d",60.99,50.27,"Control","Male"
"chiefexecutiveofficer","6500c32aeecc75706e1bcaf1",50.8,47.99,"Control","Male"
"chiefexecutiveofficer","6509ab7c00e2f74c635600c5",44.77,50.67,"Control","Male"
"chiefexecutiveofficer","652d345727df655454e3310c",60.72,60.86,"Control","Female"
"chiefexecutiveofficer","653956505782634d6f0b83fc",61.39,51.34,"Control","Male"
"chiefexecutiveofficer","653d4d16b6d4d4f047567e34",52.55,41.02,"Control","Male"
"chiefexecutiveofficer","654267202e0e2fbb27b8d733",55.23,50.4,"Control","Not Sure"
"chiefexecutiveofficer","654cf2890d1e300ca4a19756",33.51,30.03,"Control","Male"
"chiefexecutiveofficer","654e403258f352910d29059e",49.2,50.54,"Control","Male"
"chiefexecutiveofficer","6559147a65618b0217721344",40.62,35.79,"Control","Male"
"chiefexecutiveofficer","6563a272b93a2dea956efacf",46.11,48.26,"Control","Male"
"chiefexecutiveofficer","6564ab624c2c1157da4342c1",50,53.35,"Control","Not Sure"
"chiefexecutiveofficer","65850fb49b707b99eecaf2f7",59.92,53.08,"Control","Male"
"chiefexecutiveofficer","6595ca2f3e864efa3a8019d8",57.37,55.5,"Control","Male"
"chiefexecutiveofficer","6596bb82275fae873fcc9d20",55.36,44.37,"Control","Male"
"chiefexecutiveofficer","6598389ef1ec7a1ece0090f7",44.24,41.55,"Control","Male"
"chiropractor","55bb9ae7fdf99b26d27fda01",32.04,32.44,"Control","Not Sure"
"chiropractor","56c4adcf8bacd70005cf8edc",40.08,46.25,"Control","Male"
"chiropractor","57210674951c9b0011d3eaaa",30.97,36.19,"Control","Male"
"chiropractor","5907f9e49ae6ed000160dc4b",40.35,45.44,"Control","Not Sure"
"chiropractor","593444cd7f60d200011e5798",45.71,53.89,"Control","Male"
"chiropractor","59baa339ab8d830001fe56f5",32.57,32.17,"Control","Male"
"chiropractor","5a9a6f5f35237b000112920f",45.04,30.16,"Control","Male"
"chiropractor","5b629b95c0c16e0001d7cdbd",47.45,31.37,"Control","Male"
"chiropractor","5b6515e83662a8000158b2aa",35.25,30.29,"Control","Male"
"chiropractor","5b75b2ebc5e14d00013669fc",45.98,43.43,"Control","Not Sure"
"chiropractor","5bb7af73dd840f0001d85935",48.39,48.93,"Control","Male"
"chiropractor","5bd7971b0aac450001f951aa",41.55,44.77,"Control","Male"
"chiropractor","5be8a1701664db0001d804f8",38.47,36.19,"Control","Male"
"chiropractor","5c2db72a8a20f50001e9e9a5",31.27,31.67,"Control","Male"
"chiropractor","5c35ad4bdb7cf60001204af9",38.07,44.77,"Control","Male"
"chiropractor","5cbb78d664170f00011d7c4f",38.34,41.69,"Control","Male"
"chiropractor","5d1555fe628de0001966c2fa",45.31,35.79,"Control","Male"
"chiropractor","5d16badb7b0154001a282fdb",35.39,35.25,"Control","Male"
"chiropractor","5dcfcf3b070fdc0d5fd1952c",44.91,35.66,"Control","Male"
"chiropractor","5dd32432e0b21b3472c20ebe",40.88,51.88,"Control","Male"
"chiropractor","5ddcd77f23f9f1c2c45d6c18",45.71,50,"Control","Male"
"chiropractor","5e378948cd9d1670b2b86a51",32.17,43.03,"Control","Male"
"chiropractor","5e6387b1b7d70b10675e3a26",40.08,40.21,"Control","Male"
"chiropractor","5e8b32ec2c33ae7f20a0b401",42.23,42.9,"Control","Male"
"chiropractor","5ea120ed66031912aea618ae",45.04,40.21,"Control","Male"
"chiropractor","5eb81d360943fe74d6aba62b",45.71,40.35,"Control","Male"
"chiropractor","5ecc6fb87c7c7646490f3cf8",44.1,40.62,"Control","Male"
"chiropractor","5eeab6216c7dc71dd2dae2ef",52.28,30.29,"Control","Male"
"chiropractor","5eed1bae9e63ac127ac15a77",40.48,34.72,"Control","Male"
"chiropractor","5efca939634adc0710e3ecab",39.81,29.36,"Control","Not Sure"
"chiropractor","5f456942485340144549178e",40.88,35.52,"Control","Male"
"chiropractor","5f6a47e882e9cd0e1d6bbb8a",45.44,35.66,"Control","Male"
"chiropractor","5f7654f879a4420e6d20971b",39.28,37.13,"Control","Male"
"chiropractor","5fc3442312bc5917b8341963",31.23,31.1,"Control","Female"
"chiropractor","5fe0d610dd8cf1a331961cbe",35.25,30.56,"Control","Male"
"chiropractor","6025b3681ff1521a3369dffe",55.9,55.36,"Control","Male"
"chiropractor","60a48adfe091e410f4eaba34",52.14,52.01,"Control","Male"
"chiropractor","60da00bc6e404d9b0a9f576f",35.52,40.62,"Control","Male"
"chiropractor","60dfd72817ea2f37bba6b24a",35.66,35.39,"Control","Not Sure"
"chiropractor","60fb383e30537b88f361934e",34.58,35.79,"Control","Male"
"chiropractor","61030c1832cdefc11c8988f6",39.54,32.17,"Control","Male"
"chiropractor","6108d6efa698e3dbe3b313d3",40.08,38.2,"Control","Male"
"chiropractor","611158600361b86e45f99bd5",49.06,46.92,"Control","Male"
"chiropractor","61172bdbb798bf0671969848",39.95,46.65,"Control","Not Sure"
"chiropractor","6272ae90bcc3709d723d1d2b",38.15,40.33,"Control","Male"
"chiropractor","62740cf8e39eba1055ef571b",45.04,40.48,"Control","Male"
"chiropractor","627abdafed7edf12faf2e852",41.5,39.89,"Control","Male"
"chiropractor","6295446d54e178eeb22d82bb",30.83,30.29,"Control","Not Sure"
"chiropractor","62bdfe451d380bec13a4a864",40.75,40.21,"Control","Male"
"chiropractor","62ce6179fe6f8ec7e399cea0",30.03,31.5,"Control","Female"
"chiropractor","62fb59166b94e6240417f7c7",41.41,26.22,"Control","Male"
"chiropractor","63034df51d918e1e3b97e5ce",40.75,33.11,"Control","Male"
"chiropractor","633c95452b85b5d479a1487b",49.46,46.78,"Control","Male"
"chiropractor","633f6d8b53e5f194a6f73724",45.17,42.63,"Control","Male"
"chiropractor","63403b7f3fd164408c5ad4b0",35.28,36.84,"Control","Not Sure"
"chiropractor","634865f77fe29563ec6f621c",30.97,29.89,"Control","Male"
"chiropractor","6365437b0637981c7666125b",30.29,33.97,"Control","Male"
"chiropractor","6376916db0ae9a57d377d0d2",40.62,40.75,"Control","Not Sure"
"chiropractor","63ae2788c3e5ec6d1cfcad16",40.29,35.34,"Control","Male"
"chiropractor","63cc90d2bed7edb18c3fd155",49.2,44.77,"Control","Not Sure"
"chiropractor","63cff9aa9988e565441d1db6",59.38,32.71,"Control","Not Sure"
"chiropractor","63d485aaf47a463859d6c9c0",40.75,40.21,"Control","Male"
"chiropractor","63d8a1cde53559645dfba881",35.52,35.25,"Control","Female"
"chiropractor","63ea5b93d1c6d38e1f57dcfa",28.55,26.14,"Control","Not Sure"
"chiropractor","63ead665638c8546d8c3a962",35.52,35.52,"Control","Male"
"chiropractor","63f77fef0855adb7fa65873d",44.91,45.04,"Control","Male"
"chiropractor","63fd0a7da4c0df409be0a784",30.56,34.32,"Control","Male"
"chiropractor","63ffa069a21e70a5bc237eec",30.16,30.16,"Control","Male"
"chiropractor","64012a2623351894f2917605",31.23,35.39,"Control","Not Sure"
"chiropractor","64014527b3cff9215591758d",41.69,31.9,"Control","Male"
"chiropractor","640bed28c8c14b550213facb",40.08,32.31,"Control","Male"
"chiropractor","641081a1261eb10752b72497",40.75,38.07,"Control","Male"
"chiropractor","6411493f08fd400dc0d5eacc",37,30.16,"Control","Male"
"chiropractor","64135efbd2ef675b8e179a21",45.04,40.21,"Control","Male"
"chiropractor","642b00a2650a286366bd62fb",45.04,48.12,"Control","Not Sure"
"chiropractor","643f1d3c24bc4a2d8e44a0ff",40.35,35.79,"Control","Not Sure"
"chiropractor","64427a7ac5edfedbe0c2779b",39.17,45.57,"Control","Not Sure"
"chiropractor","64509bfcd8d8b7e61f801e95",40.21,35.39,"Control","Male"
"chiropractor","64611527e772cd2f9932aeab",59.92,56.84,"Control","Female"
"chiropractor","647009d9e9fbe62797bf48a8",39.01,38.61,"Control","Not Sure"
"chiropractor","6474a86474b12fd778ae530f",40.08,40.21,"Control","Not Sure"
"chiropractor","64a6e31ef9a471c4f100c91f",34.32,33.51,"Control","Male"
"chiropractor","64dd3e11a1123030a614608a",45.17,47.05,"Control","Male"
"chiropractor","650072ae8de93bfe76ee318d",45.84,35.12,"Control","Not Sure"
"chiropractor","6504633485468cf602abc99f",40.75,32.84,"Control","Male"
"chiropractor","6509ab7c00e2f74c635600c5",50.13,45.58,"Control","Male"
"chiropractor","6520290b73bfb2e99d29a826",45.31,41.96,"Control","Not Sure"
"chiropractor","652bfb72d177004179b96ff4",32.17,26.81,"Control","Male"
"chiropractor","654267202e0e2fbb27b8d733",45.04,45.17,"Control","Not Sure"
"chiropractor","655bb55ae732f18ce1953efe",48.12,40.48,"Control","Male"
"chiropractor","655f8d2df493e4fdde1d36d7",29.22,31.1,"Control","Male"
"chiropractor","655f914dd623b0eda52483c8",35.66,41.82,"Control","Not Sure"
"chiropractor","6563a272b93a2dea956efacf",34.72,43.97,"Control","Male"
"chiropractor","65707e9db593e1e6c2e7b416",40.75,50.54,"Control","Male"
"chiropractor","657228e3073464323075c94b",40.75,35.39,"Control","Not Sure"
"chiropractor","658061e6650a66809bcf8d0b",32.44,22.52,"Control","Male"
"chiropractor","6598389ef1ec7a1ece0090f7",32.17,33.51,"Control","Female"
"clarinetist","55595b70fdf99b387ae30d2b",52.68,50.4,"Control","Female"
"clarinetist","5588ee6ffdf99b304dd48297",21.58,14.61,"Control","Female"
"clarinetist","55900dcffdf99b3f7aada3f5",35.52,35.25,"Control","Male"
"clarinetist","55ddb84550a1f7000b90d65a",40.88,31.23,"Control","Not Sure"
"clarinetist","57d6b1718e00270001b430cc",32.13,40.54,"Control","Female"
"clarinetist","594936ad4152bf0001bfd5cd",37.13,38.87,"Control","Not Sure"
"clarinetist","59baa339ab8d830001fe56f5",35.12,34.99,"Control","Female"
"clarinetist","5aaae8c215253500012c5997",30.16,30.29,"Control","Female"
"clarinetist","5b0d1b8e444cef0001ca66ac",22.79,24.26,"Control","Not Sure"
"clarinetist","5be8a1701664db0001d804f8",28.42,25.34,"Control","Female"
"clarinetist","5cb62e9293342300017a72a1",66.35,32.57,"Control","Female"
"clarinetist","5cb788bf7f88600001242d9d",25.2,25.47,"Control","Not Sure"
"clarinetist","5cbb78d664170f00011d7c4f",28.42,29.22,"Control","Not Sure"
"clarinetist","5d1ba5653788ac0019ced548",36.06,34.18,"Control","Not Sure"
"clarinetist","5d1beb9c9e033e0017a725dc",31.5,32.04,"Control","Female"
"clarinetist","5d8a1d20d1afcb0019d7390b",35.39,32.98,"Control","Male"
"clarinetist","5de8bc74553cee8280a7dd84",27.35,25.47,"Control","Not Sure"
"clarinetist","5df80710e297d55a34ee39f0",37.27,32.31,"Control","Not Sure"
"clarinetist","5e6387b1b7d70b10675e3a26",41.96,30.16,"Control","Female"
"clarinetist","5e8b32ec2c33ae7f20a0b401",46.38,36.33,"Control","Female"
"clarinetist","5ea120ed66031912aea618ae",25.07,22.25,"Control","Female"
"clarinetist","5ea72b8aedd4c90da065607c",25.07,23.73,"Control","Male"
"clarinetist","5eaad5dcc2e64603e5122442",30.56,47.99,"Control","Female"
"clarinetist","5ec359a0e7928519b8cf64af",35.52,29.89,"Control","Male"
"clarinetist","5eed1bae9e63ac127ac15a77",39.28,45.31,"Control","Not Sure"
"clarinetist","5f46d1cd3a1ae90a1c8b199b",25.07,25.47,"Control","Not Sure"
"clarinetist","5f46dae84739660badc271ba",35.12,40.35,"Control","Female"
"clarinetist","5f6a47e882e9cd0e1d6bbb8a",21.45,26.94,"Control","Female"
"clarinetist","5f7d026c6fd2421d2dc1af04",30.43,26.54,"Control","Female"
"clarinetist","5fc3442312bc5917b8341963",20.64,21.98,"Control","Not Sure"
"clarinetist","5fe0d610dd8cf1a331961cbe",50.4,40.62,"Control","Not Sure"
"clarinetist","600b1e5b4b8e65070c5121aa",26.27,24.93,"Control","Female"
"clarinetist","6099dc9048ab61c670e01aa5",45.17,32.31,"Control","Not Sure"
"clarinetist","60a48adfe091e410f4eaba34",40.48,40.48,"Control","Female"
"clarinetist","60b7c559803665ec56ca8b2c",17.69,19.17,"Control","Female"
"clarinetist","60b9af795939f976cb74232a",22.12,50.27,"Control","Female"
"clarinetist","60bd28cc95ab27d4f4f6ada3",28.55,36.19,"Control","Female"
"clarinetist","60e45acbc927879ccc9637c4",24.4,28.15,"Control","Not Sure"
"clarinetist","60efa510e3cdfbbf4d7c355b",34.32,34.18,"Control","Not Sure"
"clarinetist","60fb383e30537b88f361934e",25.47,26.41,"Control","Female"
"clarinetist","60fccfd7f6641e2f828fddc3",25.07,25.34,"Control","Female"
"clarinetist","61030c1832cdefc11c8988f6",12.47,20.51,"Control","Female"
"clarinetist","6108d6efa698e3dbe3b313d3",21.05,29.62,"Control","Female"
"clarinetist","61292ee5ddbd833a37efea36",45.84,44.91,"Control","Not Sure"
"clarinetist","6143af8721d1445864c4f6c8",31.1,30.43,"Control","Not Sure"
"clarinetist","6237ca974050879378c8fea8",34.55,33.55,"Control","Female"
"clarinetist","627abdafed7edf12faf2e852",35.42,35.52,"Control","Not Sure"
"clarinetist","628568a8c11b7da3c36f9257",38.47,40.35,"Control","Female"
"clarinetist","6288c55999c075200b4bfc41",56.43,45.84,"Control","Not Sure"
